year,id,agekdbrn,educ,racehisp
2000,1698,27,16,White
2000,1699,24,14,Hispanic
2000,1700,41,14,Hispanic
2000,1701,31,13,White
2000,1703,19,14,White
2000,1704,29,12,Hispanic
2000,1705,17,12,Black
2000,1706,16,12,Black
2000,1707,25,12,Black
2000,1708,26,10,White
2000,1709,21,15,Black
2000,1710,20,12,White
2000,1711,22,12,Black
2000,1712,25,16,White
2000,1714,19,11,White
2000,1715,18,12,White
2000,1718,19,11,Black
2000,1719,24,16,Black
2000,1720,21,13,Black
2000,1721,19,13,Black
2000,1722,14,12,Black
2000,1723,19,14,Black
2000,1732,18,11,White
2000,1738,27,12,White
2000,1739,28,16,White
2000,1740,36,11,White
2000,1742,20,13,White
2000,1743,17,14,Hispanic
2000,1745,20,11,White
2000,1748,24,13,White
2000,1749,18,16,White
2000,1750,30,12,White
2000,1751,36,14,White
2000,1752,20,16,White
2000,1754,27,8,White
2000,1755,23,17,White
2000,1756,20,12,White
2000,1757,29,12,White
2000,1759,30,8,White
2000,1760,24,14,White
2000,1761,26,14,White
2000,1762,20,13,White
2000,1763,21,14,White
2000,1768,25,12,Black
2000,1770,16,9,Black
2000,1771,18,8,Black
2000,1772,22,12,Black
2000,1773,20,13,Black
2000,1774,19,14,Black
2000,1776,27,10,Black
2000,1778,21,15,White
2000,1783,23,12,White
2000,1785,30,19,White
2000,1786,30,16,White
2000,1789,21,12,White
2000,1790,34,20,White
2000,1797,32,8,White
2000,1798,25,17,White
2000,1799,18,12,White
2000,1800,31,18,White
2000,1801,33,14,Other
2000,1802,35,18,White
2000,1803,29,14,White
2000,1804,23,13,White
2000,1805,19,12,White
2000,1806,33,12,White
2000,1807,23,12,White
2000,1808,19,16,White
2000,1809,18,12,White
2000,1810,22,17,Other
2000,1812,28,13,Black
2000,1813,23,16,White
2000,1815,26,12,White
2000,1817,17,14,White
2000,1820,30,10,White
2000,1821,23,12,White
2000,1824,22,12,White
2000,1828,22,12,White
2000,1829,16,10,White
2000,1833,23,12,White
2000,1834,30,14,White
2000,1835,24,9,White
2000,1836,18,10,White
2000,1837,18,13,Black
2000,1838,26,8,Black
2000,1839,19,11,Other
2000,1840,22,13,Black
2000,1841,16,12,Black
2000,1843,19,11,Black
2000,1844,19,9,Black
2000,1845,15,9,Black
2000,1846,17,12,Black
2000,1847,20,14,Black
2000,1849,18,13,Black
2000,1850,20,12,Black
2000,1851,34,19,White
2000,1852,33,16,White
2000,1853,30,16,Other
2000,1854,22,12,White
2000,1856,23,15,Black
2000,1857,32,10,Black
2000,1860,18,9,White
2000,1861,19,16,White
2000,1862,32,14,White
2000,1863,19,14,White
2000,1864,21,14,White
2000,1866,21,13,White
2000,1867,18,9,Hispanic
2000,1868,21,15,White
2000,1869,23,13,Black
2000,1871,20,13,White
2000,1875,22,16,White
2000,1877,31,13,Hispanic
2000,1878,22,12,White
2000,1879,29,18,White
2000,1880,35,16,Black
2000,1881,22,13,Hispanic
2000,1883,32,14,White
2000,1884,19,12,White
2000,1885,20,12,White
2000,1886,26,14,White
2000,1889,36,18,White
2000,1890,25,16,White
2000,1891,25,12,White
2000,1892,20,11,Hispanic
2000,1910,22,14,White
2000,1922,22,14,Hispanic
2000,1923,28,16,White
2000,1925,26,14,Hispanic
2000,1928,27,12,White
2000,1929,32,13,Black
2000,1930,30,12,Other
2000,1931,21,13,Black
2000,1932,17,12,Black
2000,1933,30,12,Black
2000,1934,17,10,Black
2000,1935,18,11,Black
2000,1936,20,12,Hispanic
2000,1937,16,13,Black
2000,1938,21,12,Black
2000,1939,18,12,Black
2000,1941,25,13,Black
2000,1942,26,16,White
2000,1943,23,12,White
2000,1944,20,12,White
2000,1945,27,20,White
2000,1946,20,14,White
2000,1947,27,16,Other
2000,1948,40,18,White
2000,1949,20,14,White
2000,1950,24,14,White
2000,1951,23,12,White
2000,1952,22,14,White
2000,1953,20,15,White
2000,1956,27,18,White
2000,1957,26,15,White
2000,1958,25,12,White
2000,1959,25,16,White
2000,1961,22,14,Hispanic
2000,1962,24,12,Hispanic
2000,1964,20,12,White
2000,1965,23,12,White
2000,1966,26,12,White
2000,1967,23,12,Black
2000,1969,24,16,Hispanic
2000,1970,17,10,White
2000,1971,19,17,Other
2000,1973,17,13,White
2000,1975,22,13,White
2000,1977,26,14,White
2000,1978,16,13,White
2000,1979,25,12,White
2000,1980,19,12,Black
2000,1981,16,12,Black
2000,1982,15,9,Black
2000,1983,19,11,Black
2000,1985,18,8,Black
2000,1987,26,12,Black
2000,1988,23,14,Black
2000,1991,22,13,Black
2000,1992,22,12,Black
2000,1993,18,12,Black
2000,1994,19,12,Black
2000,1995,39,13,Black
2000,1996,25,12,Black
2000,1997,25,14,Black
2000,1998,31,16,White
2000,2000,25,18,White
2000,2002,28,15,White
2000,2003,29,18,White
2000,2006,24,14,White
2000,2007,27,19,White
2000,2008,22,12,White
2000,2009,24,14,White
2000,2010,15,12,White
2000,2011,25,8,White
2000,2012,26,10,Black
2000,2014,25,15,White
2000,2016,19,10,White
2000,2018,20,16,White
2000,2020,18,10,White
2000,2021,20,8,Black
2000,2022,26,10,Black
2000,2023,30,12,White
2000,2024,29,14,White
2000,2025,38,16,White
2000,2026,37,16,White
2000,2027,20,12,White
2000,2028,25,12,White
2000,2029,29,14,White
2000,2030,21,14,White
2000,2031,26,16,White
2000,2035,22,14,White
2000,2037,31,14,White
2000,2038,33,16,White
2000,2039,33,14,White
2000,2043,20,18,White
2000,2045,19,14,White
2000,2046,21,14,White
2000,2047,21,12,White
2000,2051,32,13,White
2000,2052,33,11,White
2000,2053,22,11,White
2000,2056,27,16,Black
2000,2059,21,13,White
2000,2060,19,12,Black
2000,2061,40,16,Black
2000,2063,27,16,Black
2000,2065,21,16,White
2000,2066,24,12,Other
2000,2067,30,20,Other
2000,2071,25,15,White
2000,2072,18,11,Black
2000,2073,18,12,Black
2000,2076,19,12,White
2000,2079,32,14,White
2000,2081,29,14,White
2000,2085,26,16,Hispanic
2000,2086,27,16,Black
2000,2087,24,20,White
2000,2089,25,14,Hispanic
2000,2090,18,16,Black
2000,2091,18,12,Black
2000,2092,21,14,Black
2000,2095,21,14,Black
2000,2096,21,12,Black
2000,2098,23,12,Black
2000,2099,24,15,White
2000,2100,16,11,Black
2000,2101,22,8,White
2000,2103,20,9,White
2000,2104,24,16,White
2000,2105,20,8,Black
2000,2106,16,10,Black
2000,2107,22,11,Black
2000,2108,28,12,White
2000,2110,21,9,White
2000,2111,22,12,White
2000,2112,20,12,White
2000,2113,27,15,White
2000,2117,17,12,Other
2000,2123,22,16,White
2000,2124,25,13,White
2000,2126,28,12,White
2000,2128,23,15,Other
2000,2131,24,16,Hispanic
2000,2133,20,12,Other
2000,2134,18,10,Other
2000,2136,25,12,White
2000,2137,25,20,White
2000,2138,35,17,White
2000,2139,24,12,White
2000,2140,34,12,White
2000,2143,37,16,White
2000,2144,20,12,White
2000,2145,19,12,White
2000,2146,18,16,White
2000,2147,27,12,White
2000,2148,27,16,White
2000,2149,28,13,White
2000,2156,21,13,White
2000,2157,20,19,White
2000,2163,30,15,White
2000,2164,25,14,White
2000,2165,28,14,White
2000,2168,28,14,White
2000,2171,18,12,White
2000,2173,19,12,White
2000,2174,25,16,White
2000,2176,30,20,White
2000,2177,22,13,White
2000,2178,28,14,White
2000,2179,26,12,White
2000,2182,26,14,White
2000,2183,21,20,White
2000,2184,25,13,White
2000,2185,28,14,White
2000,2186,23,13,White
2000,2187,30,14,White
2000,2189,27,12,White
2000,2190,28,12,White
2000,2191,23,12,White
2000,2192,18,14,White
2000,2193,21,13,White
2000,2194,22,8,White
2000,2195,21,12,White
2000,2197,22,12,White
2000,2198,26,12,White
2000,2199,19,12,White
2000,2200,28,17,White
2000,2201,29,16,White
2000,2202,16,10,White
2000,2203,20,13,Black
2000,2204,28,13,White
2000,2205,23,10,White
2000,2206,32,16,White
2000,2207,25,11,White
2000,2208,27,16,White
2000,2210,26,19,White
2000,2211,21,20,White
2000,2212,35,12,White
2000,2214,30,13,White
2000,2216,19,13,White
2000,2218,28,12,White
2000,2219,22,11,White
2000,2221,18,16,White
2000,2222,20,12,White
2000,2223,26,12,White
2000,2224,21,12,White
2000,2225,25,12,White
2000,2226,27,12,White
2000,2227,18,12,White
2000,2228,26,13,White
2000,2230,16,13,White
2000,2231,24,13,White
2000,2232,23,14,White
2000,2233,21,20,White
2000,2234,19,12,Hispanic
2000,2235,25,12,White
2000,2236,24,12,White
2000,2237,30,12,White
2000,2238,22,15,White
2000,2239,19,12,White
2000,2240,21,13,White
2000,2241,24,13,White
2000,2243,17,8,White
2000,2244,27,9,White
2000,2246,19,12,White
2000,2248,20,12,White
2000,2250,17,13,Hispanic
2000,2251,32,9,White
2000,2252,22,12,White
2000,2253,29,14,White
2000,2254,21,12,White
2000,2256,18,11,White
2000,2257,19,12,White
2000,2258,22,8,White
2000,2259,22,8,White
2000,2260,21,11,White
2000,2261,27,12,White
2000,2262,25,8,White
2000,2264,22,11,White
2000,2265,30,8,White
2000,2266,28,17,White
2000,2267,21,12,White
2000,2268,27,12,White
2000,2269,18,12,White
2000,2273,24,20,White
2000,2274,23,16,White
2000,2275,26,17,White
2000,2276,24,20,Other
2000,2280,23,14,White
2000,2281,20,17,White
2000,2284,34,12,White
2000,2286,22,18,White
2000,2295,19,11,White
2000,2297,28,12,White
2000,2298,23,12,White
2000,2300,39,10,White
2000,2302,30,12,White
2000,2303,24,12,White
2000,2305,17,10,White
2000,2306,29,8,White
2000,2307,30,12,White
2000,2308,23,13,White
2000,2309,20,12,White
2000,2310,23,14,White
2000,2311,18,12,White
2000,2312,21,12,White
2000,2314,19,12,White
2000,2315,20,9,White
2000,2316,23,10,White
2000,2317,19,12,White
2000,2319,25,13,White
2000,2320,18,12,White
2000,2322,20,12,White
2000,2323,30,16,White
2000,2324,21,18,White
2000,2325,21,14,White
2000,2327,18,12,Black
2000,2328,16,10,Black
2000,2330,17,12,Black
2000,2331,19,8,Black
2000,2332,24,8,Black
2000,2333,15,9,Black
2000,2334,18,9,Black
2000,2336,19,9,Black
2000,2337,18,10,Black
2000,2338,21,14,White
2000,2339,26,12,Black
2000,2340,22,14,White
2000,2343,18,11,Black
2000,2344,23,14,White
2000,2345,23,13,White
2000,2346,18,12,White
2000,2347,20,12,White
2000,2348,24,13,White
2000,2349,29,15,White
2000,2350,17,12,White
2000,2351,19,13,White
2000,2352,23,12,White
2000,2353,33,12,White
2000,2354,16,13,White
2000,2355,21,8,White
2000,2356,32,15,White
2000,2357,20,12,White
2000,2359,19,12,White
2000,2361,18,11,White
2000,2362,18,10,White
2000,2363,22,16,White
2000,2364,20,13,White
2000,2365,22,16,Other
2000,2366,25,12,White
2000,2367,21,12,White
2000,2368,22,9,White
2000,2369,24,14,White
2000,2370,24,14,White
2000,2371,39,8,White
2000,2372,26,12,White
2000,2373,18,12,White
2000,2375,21,12,White
2000,2376,21,8,White
2000,2377,31,14,White
2000,2378,28,9,White
2000,2379,27,14,White
2000,2380,31,16,White
2000,2381,24,13,White
2000,2382,29,12,White
2000,2383,25,20,White
2000,2384,21,12,White
2000,2385,30,15,White
2000,2386,20,12,White
2000,2387,23,15,White
2000,2388,24,15,White
2000,2389,25,15,White
2000,2390,20,12,White
2000,2392,25,12,White
2000,2394,29,16,White
2000,2395,24,18,White
2000,2396,25,14,White
2000,2397,19,8,White
2000,2398,20,14,White
2000,2400,18,13,Black
2000,2402,20,15,Black
2000,2403,21,14,Black
2000,2404,15,14,Black
2000,2405,16,8,White
2000,2406,26,10,White
2000,2408,17,9,White
2000,2409,29,18,White
2000,2410,26,16,White
2000,2412,22,12,White
2000,2413,19,12,White
2000,2414,17,12,White
2000,2415,22,11,White
2000,2417,27,12,White
2000,2418,16,12,White
2000,2419,18,12,White
2000,2420,25,16,White
2000,2422,17,9,White
2000,2423,26,13,White
2000,2424,21,12,White
2000,2425,20,12,White
2000,2426,18,12,White
2000,2427,29,12,White
2000,2428,22,12,White
2000,2429,19,12,White
2000,2430,22,15,White
2000,2431,21,12,White
2000,2433,19,12,White
2000,2434,20,12,White
2000,2435,23,12,White
2000,2436,20,16,White
2000,2437,19,10,White
2000,2440,24,12,White
2000,2441,22,8,White
2000,2442,23,13,White
2000,2443,20,12,White
2000,2444,21,12,White
2000,2445,18,16,White
2000,2447,24,12,White
2000,2448,20,13,White
2000,2450,21,12,White
2000,2452,26,16,White
2000,2453,21,14,White
2000,2454,20,14,White
2000,2457,18,13,White
2000,2458,20,12,White
2000,2459,22,12,White
2000,2460,23,13,White
2000,2461,23,12,White
2000,2463,26,12,White
2000,2464,29,12,White
2000,2465,21,12,White
2000,2466,18,12,White
2000,2467,38,16,White
2000,2468,22,12,White
2000,2469,18,9,White
2000,2470,25,12,White
2000,2471,29,16,White
2000,2473,19,12,White
2000,2474,18,14,White
2000,2478,21,14,Other
2000,2479,22,14,White
2000,2480,19,12,White
2000,2481,24,12,White
2000,2482,42,12,White
2000,2483,21,13,White
2000,2484,19,15,White
2000,2487,24,13,White
2000,2488,24,17,Other
2000,2489,23,12,White
2000,2490,22,11,White
2000,2491,20,12,White
2000,2492,23,8,White
2000,2493,19,11,White
2000,2495,17,10,White
2000,2497,22,15,White
2000,2498,19,8,Black
2000,2500,34,16,Black
2000,2501,24,12,Black
2000,2502,17,8,Black
2000,2503,22,14,Black
2000,2504,23,14,Black
2000,2505,24,12,White
2000,2506,27,11,White
2000,2508,31,16,Black
2000,2509,18,12,Black
2000,2510,22,16,Black
2000,2512,19,10,White
2000,2518,17,8,White
2000,2519,25,12,White
2000,2522,27,12,Black
2000,2524,17,9,Black
2000,2525,20,12,Black
2000,2527,23,16,White
2000,2528,18,14,White
2000,2530,22,15,Other
2000,2533,23,11,White
2000,2536,16,14,Black
2000,2539,18,13,White
2000,2540,25,11,White
2000,2541,27,12,White
2000,2542,24,12,Other
2000,2543,21,15,White
2000,2548,25,12,Black
2000,2549,22,14,Black
2000,2550,20,14,White
2000,2551,19,9,White
2000,2552,16,13,White
2000,2553,22,8,White
2000,2554,24,12,White
2000,2555,32,12,White
2000,2556,21,20,White
2000,2557,16,12,White
2000,2558,19,12,White
2000,2562,30,12,White
2000,2564,23,15,White
2000,2567,21,14,White
2000,2569,26,12,White
2000,2570,30,13,White
2000,2571,30,12,White
2000,2572,18,14,White
2000,2574,28,19,White
2000,2576,25,13,Black
2000,2578,24,12,White
2000,2579,18,9,White
2000,2581,20,12,White
2000,2582,18,12,White
2000,2583,18,12,White
2000,2584,18,15,White
2000,2585,21,12,White
2000,2586,21,14,Hispanic
2000,2589,34,12,White
2000,2590,25,12,Hispanic
2000,2591,16,13,White
2000,2592,21,12,White
2000,2593,18,10,White
2000,2594,21,12,White
2000,2595,24,14,White
2000,2596,26,12,White
2000,2597,15,8,White
2000,2598,20,13,White
2000,2600,21,12,White
2000,2601,25,12,White
2000,2602,20,13,White
2000,2603,33,14,White
2000,2604,22,12,White
2000,2605,25,14,White
2000,2606,31,12,White
2000,2607,18,12,White
2000,2608,30,16,White
2000,2609,25,12,White
2000,2610,31,13,White
2000,2611,28,12,White
2000,2613,19,12,White
2000,2614,24,17,White
2000,2615,26,13,White
2000,2617,18,14,White
2000,2618,21,12,White
2000,2619,25,16,White
2000,2620,27,17,White
2000,2622,16,11,Black
2000,2624,25,12,White
2000,2625,28,14,White
2000,2626,27,16,White
2000,2627,29,17,White
2000,2628,18,13,White
2000,2629,25,16,White
2000,2630,18,12,White
2000,2631,23,16,White
2000,2632,19,12,White
2000,2633,26,16,White
2000,2634,20,12,White
2000,2635,20,12,White
2000,2638,26,12,White
2000,2639,19,12,White
2000,2641,31,16,White
2000,2642,26,16,Hispanic
2000,2643,23,12,White
2000,2644,35,15,White
2000,2646,22,12,White
2000,2648,18,10,White
2000,2649,20,12,White
2000,2650,24,12,White
2000,2651,20,11,White
2000,2653,24,8,White
2000,2656,22,10,White
2000,2657,16,10,White
2000,2658,22,12,White
2000,2659,24,12,White
2000,2660,28,15,White
2000,2661,39,12,White
2000,2662,18,9,White
2000,2663,22,12,White
2000,2665,17,12,White
2000,2666,21,12,White
2000,2667,26,12,White
2000,2670,22,14,White
2000,2671,29,15,White
2000,2674,27,14,White
2000,2675,17,8,Black
2000,2676,15,10,Black
2000,2677,18,12,Black
2000,2678,23,15,White
2000,2679,28,12,White
2000,2680,24,12,White
2000,2681,23,10,White
2000,2682,19,11,White
2000,2683,29,12,White
2000,2684,27,12,White
2000,2692,20,12,White
2000,2693,19,12,White
2000,2694,26,12,White
2000,2695,22,8,White
2000,2698,17,11,White
2000,2699,21,12,White
2000,2700,21,12,White
2000,2701,21,12,White
2000,2703,17,10,White
2000,2704,22,13,White
2000,2705,19,14,White
2000,2708,21,10,White
2000,2710,19,10,White
2000,2711,19,13,White
2000,2713,17,14,White
2000,2714,34,12,White
2000,2715,20,13,White
2000,2717,23,13,White
2000,2718,28,14,White
2000,2719,29,12,White
2000,2720,25,12,White
2000,2721,19,14,Black
2000,2723,21,13,White
2000,2724,25,12,White
2000,2725,24,12,White
2000,2727,20,13,White
2000,2728,24,16,White
2000,2729,19,13,White
2000,2730,20,14,Black
2000,2731,21,13,White
2000,2734,23,12,White
2000,2735,26,12,White
2000,2736,27,16,White
2000,2737,21,16,White
2000,2738,22,12,Hispanic
2000,2739,19,14,White
2000,2740,22,18,White
2000,2743,26,16,White
2000,2744,32,11,White
2000,2745,27,10,White
2000,2746,22,13,White
2000,2747,25,15,White
2000,2748,20,15,White
2000,2749,44,17,White
2000,2750,25,12,White
2000,2751,23,10,White
2000,2752,20,10,White
2000,2755,19,12,White
2000,2756,28,20,White
2000,2757,22,17,White
2000,2759,28,10,White
2000,2760,28,16,White
2000,2761,18,12,White
2000,2762,26,12,White
2000,2763,18,12,White
2000,2764,18,12,White
2000,2765,20,12,White
2000,2767,19,12,Black
2000,2768,20,12,White
2000,2771,19,11,White
2000,2772,41,10,White
2000,2773,33,17,White
2000,2775,28,16,White
2000,2777,25,16,White
2000,2779,28,18,White
2000,2780,27,16,White
2000,2781,22,17,White
2000,2782,21,12,White
2000,2783,30,16,White
2000,2785,35,18,White
2000,2787,32,17,White
2000,2789,17,12,Black
2000,2790,25,12,White
2000,2791,23,12,Black
2000,2793,23,12,Black
2000,2797,23,12,White
2000,2799,27,12,White
2000,2800,21,12,White
2000,2801,22,12,White
2000,2802,22,12,White
2000,2804,19,12,White
2000,2805,28,13,White
2000,2806,21,12,White
2000,2808,25,14,White
2000,2809,23,12,White
2000,2812,24,12,White
2000,2813,27,12,White
2000,2815,20,11,White
2000,2816,23,12,White
2000,2817,32,19,White
2002,2,24,16,White
2002,3,19,13,White
2002,6,40,12,White
2002,7,22,16,White
2002,8,29,12,White
2002,9,29,14,White
2002,11,28,14,White
2002,12,29,11,White
2002,13,33,18,Black
2002,16,21,12,White
2002,17,20,12,White
2002,21,18,13,Black
2002,22,19,12,Black
2002,23,33,16,Other
2002,24,27,16,Black
2002,25,22,14,White
2002,26,22,12,White
2002,27,19,14,White
2002,29,20,12,Hispanic
2002,31,20,14,Black
2002,36,25,8,White
2002,40,21,13,White
2002,42,22,10,Hispanic
2002,43,19,17,White
2002,44,20,14,Black
2002,45,18,13,White
2002,46,20,10,White
2002,48,24,14,White
2002,49,20,12,White
2002,50,16,12,White
2002,51,20,12,White
2002,52,31,15,White
2002,53,23,13,White
2002,55,24,20,White
2002,56,22,13,White
2002,57,26,13,White
2002,58,22,16,White
2002,59,20,12,White
2002,60,16,14,Hispanic
2002,62,19,14,White
2002,63,19,19,White
2002,64,19,12,White
2002,65,19,8,White
2002,66,26,12,White
2002,67,15,11,Black
2002,69,19,9,Black
2002,70,19,9,Black
2002,71,17,13,Black
2002,74,20,11,Black
2002,75,19,15,Black
2002,76,26,13,White
2002,79,23,13,White
2002,80,30,13,White
2002,82,29,14,White
2002,83,28,13,White
2002,84,23,12,White
2002,85,19,12,White
2002,91,33,12,White
2002,92,30,12,White
2002,95,21,16,Hispanic
2002,96,33,17,White
2002,97,29,14,White
2002,99,23,16,White
2002,100,18,13,White
2002,102,28,13,White
2002,103,22,14,White
2002,104,17,13,Black
2002,107,26,12,White
2002,108,15,12,Black
2002,109,20,14,White
2002,110,18,11,Hispanic
2002,113,19,11,Black
2002,114,37,12,White
2002,115,29,15,Black
2002,116,19,11,Black
2002,117,21,12,Black
2002,118,21,12,Black
2002,119,23,12,Black
2002,120,29,12,White
2002,122,25,11,White
