id,hours,class,racehisp,region
1379,10,Middle,White,West
1380,40,Working,Black,West
1382,50,Middle,Hispanic,West
1383,50,Middle,Hispanic,West
1384,32,Working,White,West
1392,40,Middle,White,West
1393,20,Working,White,West
1394,40,Middle,White,West
1396,56,Working,White,West
1397,40,Working,White,West
1398,50,Middle,White,West
1401,45,Middle,White,West
1403,20,Middle,White,West
1404,32,Middle,White,West
1405,40,Working,White,West
1408,60,Middle,White,West
1409,40,Working,White,West
1413,40,Working,White,West
1414,48,Working,Hispanic,West
1416,56,Working,Hispanic,West
1417,60,Working,Hispanic,West
1418,60,Working,Hispanic,West
1420,27,Working,Black,West
1421,25,Lower,White,West
1422,50,Working,Hispanic,West
1423,40,Working,Hispanic,West
1424,20,Middle,White,West
1426,55,Middle,Hispanic,West
1430,56,Working,White,West
1431,50,Middle,White,West
1439,35,Working,White,West
1440,44,Working,White,West
1442,46,Working,Hispanic,West
1443,30,Working,Hispanic,West
1445,40,Lower,White,West
1446,40,Working,Other,West
1447,40,Middle,Other,West
1448,40,Middle,Other,West
1449,50,Middle,Other,West
1452,40,Middle,White,West
1453,40,Lower,Hispanic,West
1454,40,Working,White,West
1456,72,Working,Other,West
1459,20,Middle,Hispanic,West
1462,45,Middle,White,Middle Atlantic
1463,40,Working,White,Middle Atlantic
1464,24,Working,White,Middle Atlantic
1467,64,Working,White,Middle Atlantic
1468,35,Working,White,Middle Atlantic
1469,45,Working,White,Middle Atlantic
1471,10,Working,White,Middle Atlantic
1472,25,Working,White,Middle Atlantic
1473,40,Middle,White,Middle Atlantic
1477,35,Middle,White,Middle Atlantic
1478,60,Middle,White,Middle Atlantic
1479,38,Middle,Black,Middle Atlantic
1481,42,Middle,White,Middle Atlantic
1483,70,Working,White,New England
1485,40,Middle,White,New England
1486,20,Middle,White,New England
1487,41,Working,White,New England
1489,40,Working,White,New England
1490,50,Working,White,New England
1492,62,Upper,White,New England
1498,60,Middle,White,New England
1499,40,Middle,White,New England
1500,52,Middle,White,New England
1506,20,Working,White,Middle Atlantic
1508,40,Middle,White,Middle Atlantic
1511,50,Middle,White,Middle Atlantic
1512,14,Lower,White,Middle Atlantic
1513,33,Middle,White,Midwest
1515,40,Middle,White,Midwest
1517,22,Middle,White,Midwest
1518,44,Working,White,Midwest
1520,47,Middle,White,Midwest
1524,40,Middle,White,Midwest
1525,40,Working,White,Midwest
1528,50,Working,White,Midwest
1530,40,Working,White,Midwest
1532,30,Middle,White,Midwest
1535,80,Middle,White,Midwest
1537,40,Middle,White,Midwest
1539,35,Working,White,West
1540,60,Middle,White,West
1544,55,Middle,White,West
1548,40,Working,White,West
1550,20,Middle,White,West
1551,45,Middle,White,West
1552,42,Working,White,West
1555,60,Working,White,West
1557,55,Middle,White,West
1559,34,Middle,White,West
1560,40,Middle,White,West
1562,80,Middle,White,West
1564,45,Lower,White,West
1566,60,Working,White,Midwest
1567,89,Working,White,Midwest
1568,45,Working,White,Midwest
1569,24,Working,White,Midwest
1570,40,Working,White,Midwest
1571,60,Middle,White,Midwest
1574,60,Working,White,Midwest
1575,64,Working,White,Midwest
1579,37,Working,White,Midwest
1580,89,Lower,White,Midwest
1581,50,Working,White,Midwest
1583,10,Working,White,Midwest
1586,40,Working,White,Midwest
1588,37,Lower,White,Midwest
1589,40,Working,White,Midwest
1595,40,Working,White,Midwest
1598,40,Middle,White,Midwest
1601,40,Working,White,Midwest
1603,50,Working,White,Midwest
1612,48,Middle,White,Midwest
1614,40,Working,White,Midwest
1615,89,Working,White,Midwest
1616,40,Working,White,Midwest
1619,56,Working,White,Midwest
1621,24,Working,White,Midwest
1625,32,Working,White,Midwest
1627,40,Working,White,Midwest
1628,40,Working,White,Midwest
1629,40,Working,White,Midwest
1631,40,Working,White,Midwest
1632,40,Working,White,Midwest
1633,37,Middle,White,Midwest
1634,40,Working,White,Midwest
1636,40,Working,White,Midwest
1637,40,Working,White,Midwest
1642,40,Working,White,Midwest
1645,40,Working,White,Midwest
1648,40,Working,White,Midwest
1652,50,Middle,White,Midwest
1655,80,Working,White,Midwest
1658,40,Working,White,Midwest
1661,50,Working,White,Midwest
1662,48,Working,White,Midwest
1663,48,Working,White,Midwest
1664,40,Middle,Hispanic,Midwest
1666,43,Working,White,Midwest
1668,40,Lower,Black,Southeast
1669,42,Middle,White,Southeast
1671,50,Middle,White,Southeast
1672,45,Working,White,Southeast
1673,42,Middle,White,Southeast
1674,40,Middle,Black,Southeast
1681,89,Working,White,Southeast
1684,30,Working,White,Southeast
1689,48,Working,White,Southeast
1690,40,Working,White,Southeast
1691,44,Working,White,Southeast
1693,24,Working,White,Southeast
1698,40,Middle,White,Southeast
1703,40,Working,White,Southeast
1704,40,Working,White,Southeast
1708,12,Working,White,Southeast
1709,35,Working,White,Midwest
1711,40,Lower,White,Midwest
1713,25,Working,White,Midwest
1715,42,Middle,White,Midwest
1717,40,Working,White,Midwest
1718,50,Middle,White,Midwest
1729,65,Middle,White,Southeast
1730,6,Middle,White,Southeast
1731,40,Working,White,Southeast
1735,65,Middle,White,Southeast
1736,40,Working,White,Southeast
1737,50,Working,White,Southeast
1738,40,Middle,White,Southeast
1739,40,Middle,White,Southeast
1742,60,Middle,White,Southeast
1744,40,Middle,White,Southeast
1745,47,Working,White,Midwest
1746,40,Working,White,Midwest
1747,28,Working,Black,Midwest
1748,20,Working,White,Midwest
1749,27,Middle,White,Midwest
1752,40,Middle,White,Midwest
1753,75,Working,Black,Midwest
1754,40,Upper,White,Midwest
1758,52,Working,Black,Midwest
1760,48,Working,White,Midwest
1761,37,Working,Black,Midwest
1765,62,Working,Black,Midwest
1769,40,Middle,White,Southeast
1770,40,Working,White,Southeast
1772,40,Working,White,Southeast
1777,40,Middle,White,Southeast
1779,40,Working,Black,Southeast
1781,33,Middle,White,Midwest
1786,40,Middle,White,Midwest
1791,38,Working,Black,Midwest
1792,40,Working,White,Midwest
1800,40,Working,White,Midwest
1802,30,Middle,White,Midwest
1803,65,Working,White,Midwest
1804,43,Lower,White,Midwest
1805,65,Working,White,Midwest
1806,40,Working,White,Midwest
1807,55,Middle,White,Midwest
1808,43,Working,White,Midwest
1814,40,Working,White,Southeast
1816,45,Working,White,Southeast
1817,40,Lower,Hispanic,Southeast
1818,40,Working,Hispanic,Southeast
1819,41,Working,Hispanic,Southeast
1820,1,Middle,Black,Southeast
1821,26,Working,Black,Southeast
1824,40,Working,Black,Southeast
1826,48,Working,Black,Southeast
1827,35,Working,White,Southeast
1829,36,Working,White,Southeast
1830,35,Working,Hispanic,Southeast
1831,40,Working,White,Southeast
1832,60,Working,White,Southeast
1833,60,Working,White,Southeast
1834,32,Working,Black,Southeast
1836,40,Working,White,Southeast
1837,30,Working,Black,Southeast
1838,40,Working,Black,Southeast
1839,50,Working,White,Southeast
1840,40,Middle,White,Southeast
1844,40,Working,White,Midwest
1845,12,Working,White,Midwest
1847,39,Middle,Hispanic,Midwest
1850,56,Middle,White,Midwest
1854,40,Working,White,Midwest
1856,40,Working,White,Midwest
1857,40,Working,Other,Midwest
1858,25,Lower,White,Midwest
1859,40,Working,White,Midwest
1861,52,Middle,White,Midwest
1862,60,Working,White,Midwest
1863,52,Working,White,Midwest
1866,55,Middle,White,Midwest
1868,40,Working,White,Midwest
1869,48,Working,White,Midwest
1870,80,Working,White,Midwest
1871,40,Working,White,Midwest
1875,45,Working,White,Midwest
1877,65,Middle,White,Midwest
1879,50,Working,White,Midwest
1883,40,Working,White,Midwest
1884,40,Middle,White,Midwest
1885,40,Working,White,Midwest
1886,54,Working,White,Midwest
1887,42,Working,White,Midwest
1888,36,Middle,White,Midwest
1891,50,Working,White,Midwest
1894,20,Middle,White,Midwest
1896,15,Working,Hispanic,Midwest
1898,6,Working,White,Midwest
1899,8,Working,White,Midwest
1901,60,Working,White,Midwest
1902,50,Middle,White,Midwest
1904,38,Middle,White,Midwest
1905,60,Working,Hispanic,Midwest
1906,68,Working,White,Midwest
1910,36,Middle,White,Southeast
1911,55,Working,White,Southeast
1913,40,Working,White,Southeast
1915,35,Middle,Black,Southeast
1917,40,Middle,White,Southeast
1920,58,Working,White,Southeast
1922,54,Working,White,Southeast
1923,27,Lower,White,Southeast
1924,27,Middle,White,Southeast
1925,50,Lower,White,Southeast
1930,40,Middle,Hispanic,West
1931,30,Working,Hispanic,West
1937,50,Working,Hispanic,West
1940,40,Lower,White,West
1941,48,Working,White,West
1942,40,Working,White,West
1943,24,Working,White,West
1947,30,Middle,White,West
1948,40,Middle,White,West
1951,40,Working,White,West
1952,50,Working,White,West
1953,22,Working,White,West
1954,50,Working,White,West
1955,45,Working,White,West
1956,40,Middle,White,West
1958,60,Middle,Hispanic,West
1960,40,Working,White,West
1962,65,Middle,White,West
1965,21,Middle,White,West
1969,40,Working,Other,Middle Atlantic
1971,62,Working,White,Middle Atlantic
1976,48,Middle,White,West
1977,35,Working,Black,Midwest
1979,45,Middle,White,West
1982,40,Middle,White,West
1984,20,Working,Hispanic,Middle Atlantic
1994,40,Working,White,West
1996,27,Middle,White,Middle Atlantic
2000,65,Middle,White,Midwest
2003,40,Working,Other,Southeast
2005,40,Middle,Black,Southeast
2006,40,Working,Black,Midwest
2011,40,Middle,White,Middle Atlantic
2016,40,Working,Black,Southeast
2018,40,Middle,White,Southeast
2021,55,Working,White,Southeast
2022,42,Middle,White,Midwest
1,55,Middle,Hispanic,Middle Atlantic
7,45,Working,Black,Middle Atlantic
9,40,Working,Black,Middle Atlantic
11,26,Working,Black,Middle Atlantic
13,40,Working,Black,Middle Atlantic
20,50,Working,White,Middle Atlantic
21,40,Working,White,Middle Atlantic
22,25,Working,White,Middle Atlantic
25,20,Middle,White,Middle Atlantic
26,89,Middle,Hispanic,Middle Atlantic
29,40,Working,White,Middle Atlantic
30,20,Upper,White,Middle Atlantic
31,20,Upper,White,Middle Atlantic
35,60,Middle,Hispanic,Middle Atlantic
36,40,Middle,White,Middle Atlantic
38,40,Working,White,Middle Atlantic
42,35,Working,Other,Middle Atlantic
44,60,Middle,Hispanic,Middle Atlantic
47,40,Working,Hispanic,Middle Atlantic
49,50,Working,White,New England
50,50,Working,Hispanic,New England
53,40,Upper,White,New England
57,46,Working,Black,Middle Atlantic
58,36,Working,Black,Middle Atlantic
60,40,Middle,White,Middle Atlantic
61,40,Middle,White,Middle Atlantic
62,36,Working,Hispanic,Middle Atlantic
65,40,Middle,White,Middle Atlantic
66,40,Working,White,Middle Atlantic
71,48,Middle,White,Middle Atlantic
72,35,Middle,White,Middle Atlantic
74,50,Working,White,Middle Atlantic
75,20,Middle,White,Middle Atlantic
76,50,Working,White,Middle Atlantic
78,68,Working,White,Middle Atlantic
79,50,Working,White,Middle Atlantic
81,40,Middle,White,Middle Atlantic
83,20,Working,White,Middle Atlantic
87,52,Working,White,Middle Atlantic
89,40,Working,White,Middle Atlantic
91,30,Working,Hispanic,Middle Atlantic
92,41,Working,Black,Middle Atlantic
93,40,Working,Black,Middle Atlantic
95,38,Working,Black,Middle Atlantic
97,70,Middle,Other,Middle Atlantic
98,35,Working,White,Middle Atlantic
99,48,Working,White,Middle Atlantic
102,32,Working,Hispanic,Middle Atlantic
103,35,Working,White,Middle Atlantic
104,50,Middle,White,Middle Atlantic
105,65,Middle,White,Middle Atlantic
107,7,Middle,White,Middle Atlantic
108,24,Middle,White,Middle Atlantic
109,60,Middle,White,Middle Atlantic
110,40,Working,White,Middle Atlantic
113,40,Middle,White,Middle Atlantic
114,30,Middle,White,Middle Atlantic
115,50,Middle,White,Middle Atlantic
117,40,Working,Hispanic,Middle Atlantic
119,45,Middle,Other,Middle Atlantic
120,12,Working,Hispanic,West
123,30,Working,Hispanic,West
125,40,Working,White,West
127,40,Working,White,West
132,40,Middle,Hispanic,West
133,40,Working,Hispanic,West
134,50,Working,White,West
135,50,Working,Hispanic,West
136,32,Lower,White,West
137,40,Working,White,West
138,24,Working,White,West
139,60,Middle,Hispanic,West
141,50,Middle,White,West
143,20,Middle,White,West
144,45,Middle,White,West
145,40,Middle,Other,West
148,28,Lower,Hispanic,West
149,38,Working,Hispanic,West
152,40,Working,Other,West
153,62,Working,Hispanic,West
154,47,Working,Hispanic,West
155,40,Working,Hispanic,West
156,40,Working,Hispanic,West
157,40,Working,Hispanic,West
158,37,Working,Hispanic,West
160,47,Working,Black,West
162,40,Working,Black,West
163,25,Middle,White,West
166,25,Lower,White,West
170,60,Middle,White,West
171,44,Middle,White,West
173,50,Middle,White,West
174,60,Middle,White,West
175,75,Middle,White,West
178,40,Working,White,West
179,50,Middle,White,West
181,45,Middle,White,West
182,30,Middle,White,West
185,52,Working,Hispanic,West
187,40,Middle,White,West
188,50,Middle,White,West
189,45,Middle,White,West
190,52,Middle,Other,West
191,70,Middle,White,West
192,40,Working,White,West
193,20,Middle,White,West
194,40,Middle,Other,West
198,50,Middle,White,West
199,40,Working,Hispanic,Midwest
204,40,Working,Black,Midwest
205,40,Middle,Black,Midwest
207,30,Working,Black,Midwest
208,25,Working,White,Midwest
209,40,Middle,White,Midwest
212,25,Working,Hispanic,Midwest
215,37,Working,Black,Midwest
218,45,Middle,White,Midwest
220,64,Middle,Other,Midwest
221,33,Upper,White,Midwest
224,40,Middle,White,Midwest
229,72,Middle,White,Midwest
234,41,Middle,Hispanic,Midwest
238,37,Middle,White,Midwest
240,50,Middle,White,Midwest
241,42,Middle,White,Midwest
242,30,Middle,White,Midwest
244,40,Working,Black,Midwest
245,20,Working,Hispanic,Midwest
246,40,Middle,White,Midwest
247,40,Working,White,Midwest
253,40,Working,White,Midwest
258,54,Working,Hispanic,West
259,35,Middle,White,West
262,40,Working,White,West
263,38,Working,Other,West
269,50,Upper,White,West
270,45,Lower,White,West
271,48,Middle,White,West
273,46,Middle,White,West
274,45,Middle,White,West
276,40,Lower,Hispanic,West
277,16,Working,Hispanic,West
278,40,Middle,Other,West
282,32,Middle,Black,West
283,52,Middle,Black,West
284,34,Working,White,West
285,15,Working,Black,West
286,50,Working,White,West
292,60,Middle,White,West
293,40,Middle,White,West
297,40,Working,Hispanic,West
299,22,Working,White,West
300,45,Working,Black,West
301,50,Working,Hispanic,West
303,32,Working,White,West
306,25,Middle,White,West
311,40,Upper,White,West
313,42,Middle,White,West
314,48,Middle,Other,West
320,35,Working,White,Middle Atlantic
324,40,Lower,Black,Middle Atlantic
325,40,Working,Black,Middle Atlantic
326,37,Working,Black,Middle Atlantic
327,40,Middle,White,Middle Atlantic
328,40,Working,Black,Middle Atlantic
329,44,Working,White,Southeast
333,40,Middle,Hispanic,Middle Atlantic
338,40,Working,Black,Middle Atlantic
339,51,Middle,Hispanic,Middle Atlantic
342,50,Working,Black,Middle Atlantic
344,50,Middle,Black,Middle Atlantic
346,40,Working,Black,Middle Atlantic
347,42,Working,White,Middle Atlantic
349,40,Middle,Other,Middle Atlantic
352,48,Middle,White,Middle Atlantic
353,60,Working,White,Middle Atlantic
355,50,Middle,White,Middle Atlantic
358,50,Middle,White,Middle Atlantic
360,35,Middle,Hispanic,Middle Atlantic
361,55,Working,White,Middle Atlantic
363,70,Middle,White,Southeast
364,52,Middle,White,Southeast
367,40,Working,Black,Southeast
370,40,Working,Black,Southeast
374,40,Working,Black,Southeast
375,40,Working,Hispanic,Southeast
377,40,Working,Hispanic,Southeast
378,40,Working,Hispanic,Southeast
379,30,Working,Hispanic,Southeast
383,60,Middle,Hispanic,Southeast
384,40,Working,Hispanic,Southeast
385,40,Working,Hispanic,Southeast
387,45,Middle,White,Midwest
388,46,Working,White,Midwest
392,40,Working,Black,Midwest
394,40,Middle,Black,Midwest
397,42,Working,White,Midwest
400,20,Middle,White,Midwest
414,65,Middle,White,Midwest
415,40,Working,Hispanic,Midwest
416,60,Lower,White,Midwest
417,30,Working,Hispanic,Midwest
418,38,Working,White,Midwest
419,40,Working,White,Midwest
420,67,Middle,Hispanic,Midwest
423,32,Middle,White,Midwest
425,39,Working,White,Midwest
428,40,Working,White,Midwest
429,40,Working,Hispanic,Midwest
432,40,Working,White,Midwest
435,50,Middle,White,Midwest
437,65,Working,Black,Midwest
438,40,Working,White,Midwest
441,40,Working,Hispanic,Midwest
446,36,Working,Other,Southeast
448,44,Middle,White,Southeast
449,30,Middle,White,Southeast
451,40,Working,Black,Southeast
452,40,Working,Hispanic,Southeast
453,21,Middle,Black,Southeast
454,58,Working,Hispanic,Southeast
457,30,Working,Hispanic,Southeast
458,40,Middle,Other,Southeast
461,38,Middle,White,Southeast
462,40,Middle,Black,Southeast
463,50,Middle,White,Southeast
464,40,Middle,Other,Southeast
465,40,Middle,Other,Southeast
